Date,Hour,Is_Daytime,Radiation W/sqm,AirTemperature F,RelativeAirHumidity %,SystemProduction Wh,Cloud Coverage Minutes,Radiation_Sign,Radiation_Sign_Change,Season
2017-07-17,0,0,-6.9,55,53,0,60,-1.0,False,Summer
2017-07-17,1,0,-7.2,53,58,0,60,-1.0,False,Summer
2017-07-17,2,0,-7.9,51,63,0,60,-1.0,False,Summer
2017-07-17,3,0,-7.6,50,67,0,60,-1.0,False,Summer
2017-07-17,4,0,-0.8,47,81,0,60,-1.0,False,Summer
2017-07-17,5,1,29.7,50,72,0,60,1.0,True,Summer
2017-07-17,6,1,47.7,50,73,225,51,1.0,False,Summer
2017-07-17,7,1,229.1,57,61,229,16,1.0,False,Summer
2017-07-17,8,1,422.6,61,54,464,0,1.0,False,Summer
2017-07-17,9,1,494.2,63,48,1087,8,1.0,False,Summer
2017-07-17,10,1,457.1,62,45,3243,18,1.0,False,Summer
2017-07-17,11,1,467.1,66,41,4248,34,1.0,False,Summer
2017-07-17,12,1,446.7,64,46,3618,45,1.0,False,Summer
2017-07-17,13,1,695.3,67,41,3210,18,1.0,False,Summer
2017-07-17,14,1,564.6,67,40,3969,27,1.0,False,Summer
2017-07-17,15,1,634.0,68,36,5921,3,1.0,False,Summer
2017-07-17,16,1,551.2,65,36,6719,20,1.0,False,Summer
2017-07-17,17,1,335.5,67,37,4019,35,1.0,False,Summer
2017-07-17,18,1,260.6,67,38,2872,35,1.0,False,Summer
2017-07-17,19,1,164.9,64,38,1292,44,1.0,False,Summer
2017-07-17,20,0,129.9,62,44,543,20,1.0,False,Summer
2017-07-17,21,0,28.8,59,45,284,39,1.0,False,Summer
2017-07-17,22,0,-4.8,57,52,23,60,-1.0,True,Summer
2017-07-17,23,0,-7.0,56,53,0,60,-1.0,False,Summer
2017-07-18,0,0,-8.2,54,60,0,60,-1.0,False,Summer
2017-07-18,1,0,-8.1,52,66,0,60,-1.0,False,Summer
2017-07-18,2,0,-8.2,50,73,0,60,-1.0,False,Summer
2017-07-18,3,0,-8.2,48,77,0,60,-1.0,False,Summer
2017-07-18,4,0,-3.3,48,80,0,60,-1.0,False,Summer
2017-07-18,5,1,24.5,49,78,0,50,1.0,True,Summer
2017-07-18,6,1,157.8,55,62,0,0,1.0,False,Summer
2017-07-18,7,1,285.8,59,54,130,0,1.0,False,Summer
2017-07-18,8,1,419.0,62,53,275,0,1.0,False,Summer
2017-07-18,9,1,539.6,65,44,1079,0,1.0,False,Summer
2017-07-18,10,1,650.3,67,41,2930,0,1.0,False,Summer
2017-07-18,11,1,758.0,69,40,4677,0,1.0,False,Summer
2017-07-18,12,1,793.3,71,34,6054,6,1.0,False,Summer
2017-07-18,13,1,723.9,69,35,5305,19,1.0,False,Summer
2017-07-18,14,1,249.2,69,38,5387,58,1.0,False,Summer
2017-07-18,15,1,205.3,69,39,2539,58,1.0,False,Summer
2017-07-18,16,1,302.8,70,36,4596,48,1.0,False,Summer
2017-07-18,17,1,305.7,72,36,3842,43,1.0,False,Summer
2017-07-18,18,1,228.0,69,41,1570,47,1.0,False,Summer
2017-07-18,19,1,125.2,68,45,1598,48,1.0,False,Summer
2017-07-18,20,0,102.8,66,52,523,22,1.0,False,Summer
2017-07-18,21,0,25.3,64,56,284,43,1.0,False,Summer
2017-07-18,22,0,-5.6,60,70,25,60,-1.0,True,Summer
2017-07-18,23,0,-8.0,57,73,0,60,-1.0,False,Summer
2017-07-19,0,0,-7.6,57,65,0,60,-1.0,False,Summer
2017-07-19,1,0,-8.0,58,58,0,60,-1.0,False,Summer
2017-07-19,2,0,-7.5,58,55,0,60,-1.0,False,Summer
2017-07-19,3,0,-6.9,58,54,0,60,-1.0,False,Summer
2017-07-19,4,0,-2.1,56,57,0,60,-1.0,False,Summer
2017-07-19,5,1,27.6,56,58,0,60,1.0,True,Summer
2017-07-19,6,1,129.2,57,56,45,34,1.0,False,Summer
2017-07-19,7,1,215.0,58,53,451,30,1.0,False,Summer
2017-07-19,8,1,246.1,60,51,441,31,1.0,False,Summer
2017-07-19,9,1,534.3,63,54,1423,0,1.0,False,Summer
2017-07-19,10,1,573.4,63,45,2361,0,1.0,False,Summer
2017-07-19,11,1,430.9,64,48,3674,54,1.0,False,Summer
2017-07-19,12,1,524.4,66,48,6079,52,1.0,False,Summer
2017-07-19,13,1,602.2,70,43,5016,43,1.0,False,Summer
2017-07-19,14,1,749.6,70,45,5383,0,1.0,False,Summer
2017-07-19,15,1,714.0,70,43,5391,0,1.0,False,Summer
2017-07-19,16,1,615.7,71,41,2670,0,1.0,False,Summer
2017-07-19,17,1,497.1,70,43,4253,0,1.0,False,Summer
2017-07-19,18,1,367.7,69,44,2648,0,1.0,False,Summer
2017-07-19,19,1,236.0,69,44,2611,0,1.0,False,Summer
2017-07-19,20,0,119.7,66,51,1326,0,1.0,False,Summer
2017-07-19,21,0,27.0,61,64,379,21,1.0,False,Summer
2017-07-19,22,0,-6.4,58,73,71,60,-1.0,True,Summer
2017-07-19,23,0,-7.7,56,78,0,60,-1.0,False,Summer
2017-07-20,0,0,-7.7,55,81,0,60,-1.0,False,Summer
2017-07-20,1,0,-7.4,54,82,0,60,-1.0,False,Summer
2017-07-20,2,0,-7.3,54,84,0,60,-1.0,False,Summer
2017-07-20,3,0,-8.6,53,88,0,60,-1.0,False,Summer
2017-07-20,4,0,-3.3,52,91,0,60,-1.0,False,Summer
2017-07-20,5,1,23.0,54,84,0,50,1.0,True,Summer
2017-07-20,6,1,143.6,57,78,0,0,1.0,False,Summer
2017-07-20,7,1,268.2,63,63,138,0,1.0,False,Summer
2017-07-20,8,1,401.0,66,55,291,0,1.0,False,Summer
2017-07-20,9,1,526.3,68,49,984,0,1.0,False,Summer
2017-07-20,10,1,637.2,70,48,2975,0,1.0,False,Summer
2017-07-20,11,1,723.1,73,42,4543,0,1.0,False,Summer
2017-07-20,12,1,777.4,75,36,5836,0,1.0,False,Summer
2017-07-20,13,1,790.0,74,38,6987,0,1.0,False,Summer
2017-07-20,14,1,765.1,77,39,5354,0,1.0,False,Summer
2017-07-20,15,1,706.6,78,36,6906,0,1.0,False,Summer
2017-07-20,16,1,615.9,76,35,6367,0,1.0,False,Summer
2017-07-20,17,1,500.2,77,34,5149,0,1.0,False,Summer
2017-07-20,18,1,372.3,75,36,3218,0,1.0,False,Summer
2017-07-20,19,1,218.4,74,37,2733,0,1.0,False,Summer
2017-07-20,20,0,130.6,72,42,1299,0,1.0,False,Summer
2017-07-20,21,0,28.9,69,52,294,22,1.0,False,Summer
2017-07-20,22,0,-6.6,69,41,40,60,-1.0,True,Summer
2017-07-20,23,0,-9.1,66,44,0,60,-1.0,False,Summer
2017-07-21,0,0,-9.3,61,61,0,60,-1.0,False,Summer
2017-07-21,1,0,-8.2,59,62,0,60,-1.0,False,Summer
2017-07-21,2,0,-7.3,59,58,0,60,-1.0,False,Summer
2017-07-21,3,0,-7.5,58,61,0,60,-1.0,False,Summer
2017-07-21,4,0,-0.3,57,65,0,60,-1.0,False,Summer
2017-07-21,5,1,36.6,58,65,0,50,1.0,True,Summer
2017-07-21,6,1,153.3,63,61,185,27,1.0,False,Summer
2017-07-21,7,1,219.4,64,57,571,40,1.0,False,Summer
2017-07-21,8,1,183.3,64,59,1289,60,1.0,False,Summer
2017-07-21,9,1,190.7,64,60,2190,60,1.0,False,Summer
2017-07-21,10,1,224.2,66,61,2736,60,1.0,False,Summer
2017-07-21,11,1,259.7,66,64,2266,60,1.0,False,Summer
2017-07-21,12,1,310.5,67,61,2828,60,1.0,False,Summer
2017-07-21,13,1,272.9,67,61,2812,60,1.0,False,Summer
2017-07-21,14,1,358.8,65,57,2968,60,1.0,False,Summer
2017-07-21,15,1,204.8,64,59,2519,60,1.0,False,Summer
2017-07-21,16,1,243.2,64,58,2713,60,1.0,False,Summer
2017-07-21,17,1,228.9,64,64,2746,60,1.0,False,Summer
2017-07-21,18,1,119.1,63,65,1793,60,1.0,False,Summer
2017-07-21,19,1,86.8,62,69,1422,60,1.0,False,Summer
2017-07-21,20,0,46.8,61,69,739,60,1.0,False,Summer
2017-07-21,21,0,4.4,60,70,240,60,1.0,False,Summer
2017-07-21,22,0,-5.1,60,69,6,60,-1.0,True,Summer
2017-07-21,23,0,-6.0,60,69,0,60,-1.0,False,Summer
2017-07-22,0,0,-7.7,59,76,0,60,-1.0,False,Summer
2017-07-22,1,0,-7.4,58,79,0,60,-1.0,False,Summer
2017-07-22,2,0,-7.2,58,80,0,60,-1.0,False,Summer
2017-07-22,3,0,-7.7,58,82,0,60,-1.0,False,Summer
2017-07-22,4,0,-4.3,58,83,0,60,-1.0,False,Summer
2017-07-22,5,1,9.0,58,83,0,60,1.0,True,Summer
2017-07-22,6,1,28.9,59,84,26,60,1.0,False,Summer
2017-07-22,7,1,124.8,61,74,277,60,1.0,False,Summer
2017-07-22,8,1,257.9,63,72,796,40,1.0,False,Summer
2017-07-22,9,1,301.8,65,62,1264,40,1.0,False,Summer
2017-07-22,10,1,674.9,69,56,3494,0,1.0,False,Summer
2017-07-22,11,1,733.8,70,49,2525,0,1.0,False,Summer
2017-07-22,12,1,747.4,71,48,3216,0,1.0,False,Summer
2017-07-22,13,1,781.8,74,45,2757,0,1.0,False,Summer
2017-07-22,14,1,722.3,74,41,2648,0,1.0,False,Summer
2017-07-22,15,1,707.1,75,38,6062,0,1.0,False,Summer
2017-07-22,16,1,560.2,75,39,3309,0,1.0,False,Summer
2017-07-22,17,1,476.6,75,40,2461,0,1.0,False,Summer
2017-07-22,18,1,251.2,72,42,2165,3,1.0,False,Summer
2017-07-22,19,1,201.5,72,43,2398,0,1.0,False,Summer
2017-07-22,20,0,99.7,69,48,1131,15,1.0,False,Summer
2017-07-22,21,0,19.1,65,60,388,51,1.0,False,Summer
2017-07-22,22,0,-5.8,62,65,33,60,-1.0,True,Summer
2017-07-22,23,0,-7.6,62,70,0,60,-1.0,False,Summer
2017-07-23,0,0,-7.6,59,77,0,60,-1.0,False,Summer
2017-07-23,1,0,-9.2,59,78,0,60,-1.0,False,Summer
2017-07-23,2,0,-9.2,57,84,0,60,-1.0,False,Summer
2017-07-23,3,0,-8.4,57,84,0,60,-1.0,False,Summer
2017-07-23,4,0,-2.3,59,78,0,60,-1.0,False,Summer
2017-07-23,5,1,12.0,57,86,0,60,1.0,True,Summer
2017-07-23,6,1,122.4,63,65,0,23,1.0,False,Summer
2017-07-23,7,1,162.6,65,64,104,42,1.0,False,Summer
2017-07-23,8,1,311.7,68,57,542,2,1.0,False,Summer
2017-07-23,9,1,515.2,72,51,1104,0,1.0,False,Summer
2017-07-23,10,1,680.9,74,44,2572,0,1.0,False,Summer
2017-07-23,11,1,668.5,75,41,3765,0,1.0,False,Summer
2017-07-23,12,1,758.3,77,39,5874,0,1.0,False,Summer
2017-07-23,13,1,784.1,79,37,6740,0,1.0,False,Summer
2017-07-23,14,1,749.3,80,33,6969,3,1.0,False,Summer
2017-07-23,15,1,190.8,74,40,3886,53,1.0,False,Summer
2017-07-23,16,1,38.8,72,42,973,60,1.0,False,Summer
2017-07-23,17,1,51.8,72,46,630,60,1.0,False,Summer
2017-07-23,18,1,81.4,72,46,752,60,1.0,False,Summer
2017-07-23,19,1,53.4,71,52,706,60,1.0,False,Summer
2017-07-23,20,0,19.2,69,54,363,60,1.0,False,Summer
2017-07-23,21,0,-0.2,67,60,60,60,-1.0,True,Summer
2017-07-23,22,0,-6.6,66,66,0,60,-1.0,False,Summer
2017-07-23,23,0,-7.3,63,79,0,60,-1.0,False,Summer
2017-07-24,0,0,-6.2,63,76,0,60,-1.0,False,Summer
2017-07-24,1,0,-6.2,63,75,0,60,-1.0,False,Summer
2017-07-24,2,0,-6.4,62,77,0,60,-1.0,False,Summer
2017-07-24,3,0,-6.6,61,79,0,60,-1.0,False,Summer
2017-07-24,4,0,-5.2,60,83,0,60,-1.0,False,Summer
2017-07-24,5,1,3.7,59,84,0,60,1.0,True,Summer
2017-07-24,6,1,25.2,59,79,0,60,1.0,False,Summer
2017-07-24,7,1,93.1,59,75,257,60,1.0,False,Summer
2017-07-24,8,1,159.4,59,72,756,60,1.0,False,Summer
2017-07-24,9,1,241.4,62,65,1792,60,1.0,False,Summer
2017-07-24,10,1,266.4,62,64,1782,60,1.0,False,Summer
2017-07-24,11,1,319.2,62,65,2275,60,1.0,False,Summer
2017-07-24,12,1,311.5,64,64,2838,60,1.0,False,Summer
2017-07-24,13,1,302.0,65,61,3228,60,1.0,False,Summer
2017-07-24,14,1,532.1,68,55,4745,23,1.0,False,Summer
2017-07-24,15,1,699.0,69,52,6038,2,1.0,False,Summer
2017-07-24,16,1,343.2,68,49,5188,48,1.0,False,Summer
2017-07-24,17,1,225.0,68,48,3313,50,1.0,False,Summer
2017-07-24,18,1,156.2,68,50,1301,60,1.0,False,Summer
2017-07-24,19,1,73.6,67,54,794,60,1.0,False,Summer
2017-07-24,20,0,30.0,66,57,500,60,1.0,False,Summer
2017-07-24,21,0,2.2,64,61,122,60,1.0,False,Summer
2017-07-24,22,0,-6.5,64,64,0,60,-1.0,True,Summer
2017-07-24,23,0,-6.9,63,64,0,60,-1.0,False,Summer
2017-07-25,0,0,-7.1,62,64,0,60,-1.0,False,Summer
2017-07-25,1,0,-7.5,62,65,0,60,-1.0,False,Summer
2017-07-25,2,0,-8.0,61,68,0,60,-1.0,False,Summer
2017-07-25,3,0,-7.5,60,68,0,60,-1.0,False,Summer
2017-07-25,4,0,-3.6,60,68,0,60,-1.0,False,Summer
2017-07-25,5,1,15.4,59,71,0,55,1.0,True,Summer
2017-07-25,6,1,105.4,59,78,0,11,1.0,False,Summer
2017-07-25,7,1,246.7,67,59,99,0,1.0,False,Summer
2017-07-25,8,1,379.7,67,54,434,0,1.0,False,Summer
2017-07-25,9,1,508.8,69,53,825,0,1.0,False,Summer
2017-07-25,10,1,633.5,70,51,2716,0,1.0,False,Summer
2017-07-25,11,1,672.8,72,48,4331,0,1.0,False,Summer
2017-07-25,12,1,679.2,72,47,5538,16,1.0,False,Summer
2017-07-25,13,1,685.8,74,42,5448,17,1.0,False,Summer
2017-07-25,14,1,395.7,72,49,5696,36,1.0,False,Summer
2017-07-25,15,1,297.3,71,54,3567,43,1.0,False,Summer
2017-07-25,16,1,166.8,72,51,2090,52,1.0,False,Summer
2017-07-25,17,1,431.1,72,49,1539,0,1.0,False,Summer
2017-07-25,18,1,319.7,72,48,1438,1,1.0,False,Summer
2017-07-25,19,1,226.7,72,51,2541,0,1.0,False,Summer
2017-07-25,20,0,139.1,70,53,695,0,1.0,False,Summer
2017-07-25,21,0,17.0,67,62,370,47,1.0,False,Summer
2017-07-25,22,0,-5.8,65,67,31,60,-1.0,True,Summer
2017-07-25,23,0,-6.9,66,64,0,60,-1.0,False,Summer
2017-07-26,0,0,-7.1,64,71,0,60,-1.0,False,Summer
2017-07-26,1,0,-7.0,64,71,0,60,-1.0,False,Summer
2017-07-26,2,0,-6.8,64,72,0,60,-1.0,False,Summer
2017-07-26,3,0,-7.1,62,82,0,60,-1.0,False,Summer
2017-07-26,4,0,-6.1,60,95,0,60,-1.0,False,Summer
2017-07-26,5,1,4.3,60,93,0,60,1.0,True,Summer
2017-07-26,6,1,69.3,61,85,69,60,1.0,False,Summer
2017-07-26,7,1,190.6,63,77,488,51,1.0,False,Summer
2017-07-26,8,1,203.0,63,73,1066,60,1.0,False,Summer
2017-07-26,9,1,274.8,65,67,1866,56,1.0,False,Summer
2017-07-26,10,1,389.6,67,58,3483,41,1.0,False,Summer
2017-07-26,11,1,251.9,67,60,2708,60,1.0,False,Summer
2017-07-26,12,1,378.6,69,57,2470,55,1.0,False,Summer
2017-07-26,13,1,223.6,68,57,2018,60,1.0,False,Summer
2017-07-26,14,1,98.0,68,58,1903,60,1.0,False,Summer
2017-07-26,15,1,131.2,69,59,942,60,1.0,False,Summer
2017-07-26,16,1,207.1,70,61,674,60,1.0,False,Summer
2017-07-26,17,1,210.8,69,59,834,55,1.0,False,Summer
2017-07-26,18,1,178.3,69,61,1095,58,1.0,False,Summer
2017-07-26,19,1,58.8,68,61,869,60,1.0,False,Summer
2017-07-26,20,0,59.4,67,64,802,60,1.0,False,Summer
2017-07-26,21,0,4.1,65,71,225,60,1.0,False,Summer
2017-07-26,22,0,-8.0,62,83,2,60,-1.0,True,Summer
2017-07-26,23,0,-8.7,60,84,0,60,-1.0,False,Summer
2017-07-27,0,0,-6.8,61,79,0,60,-1.0,False,Summer
2017-07-27,1,0,-6.4,61,77,0,60,-1.0,False,Summer
2017-07-27,2,0,-7.2,62,77,0,60,-1.0,False,Summer
2017-07-27,3,0,-7.4,61,78,0,60,-1.0,False,Summer
2017-07-27,4,0,-7.1,61,77,0,60,-1.0,False,Summer
2017-07-27,5,1,7.3,61,81,0,60,1.0,True,Summer
2017-07-27,6,1,19.2,61,82,0,60,1.0,False,Summer
2017-07-27,7,1,29.3,61,91,0,60,1.0,False,Summer
2017-07-27,8,1,112.6,62,85,539,60,1.0,False,Summer
2017-07-27,9,1,208.8,64,76,1240,59,1.0,False,Summer
2017-07-27,10,1,351.2,67,70,2129,59,1.0,False,Summer
2017-07-27,11,1,258.7,66,70,3648,60,1.0,False,Summer
2017-07-27,12,1,230.4,67,68,2878,60,1.0,False,Summer
2017-07-27,13,1,286.6,67,68,2238,60,1.0,False,Summer
2017-07-27,14,1,95.7,66,65,1928,60,1.0,False,Summer
2017-07-27,15,1,159.4,63,89,1578,60,1.0,False,Summer
2017-07-27,16,1,215.0,64,87,808,60,1.0,False,Summer
2017-07-27,17,1,151.9,64,84,1156,60,1.0,False,Summer
2017-07-27,18,1,69.4,63,83,1054,60,1.0,False,Summer
2017-07-27,19,1,48.4,63,81,586,60,1.0,False,Summer
2017-07-27,20,0,10.5,60,95,378,60,1.0,False,Summer
2017-07-27,21,0,-1.8,59,99,49,60,-1.0,True,Summer
2017-07-27,22,0,-5.6,59,100,0,60,-1.0,False,Summer
2017-07-27,23,0,-4.4,58,99,0,60,-1.0,False,Summer
2017-07-28,0,0,-4.1,57,100,0,60,-1.0,False,Summer
2017-07-28,1,0,-4.8,57,100,0,60,-1.0,False,Summer
2017-07-28,2,0,-5.0,57,100,0,60,-1.0,False,Summer
2017-07-28,3,0,-5.5,57,100,0,60,-1.0,False,Summer
2017-07-28,4,0,-5.3,57,100,0,60,-1.0,False,Summer
2017-07-28,5,1,3.5,57,97,0,60,1.0,True,Summer
2017-07-28,6,1,27.1,57,99,0,60,1.0,False,Summer
2017-07-28,7,1,74.1,57,97,246,57,1.0,False,Summer
2017-07-28,8,1,260.7,60,85,563,42,1.0,False,Summer
2017-07-28,9,1,401.4,61,79,1539,7,1.0,False,Summer
2017-07-28,10,1,611.8,65,65,2014,2,1.0,False,Summer
2017-07-28,11,1,680.6,66,52,3310,0,1.0,False,Summer
2017-07-28,12,1,744.8,68,51,4812,1,1.0,False,Summer
2017-07-28,13,1,798.7,68,48,4948,0,1.0,False,Summer
2017-07-28,14,1,758.6,68,50,6540,0,1.0,False,Summer
2017-07-28,15,1,690.7,67,49,7052,1,1.0,False,Summer
2017-07-28,16,1,461.0,66,54,6817,14,1.0,False,Summer
2017-07-28,17,1,213.5,65,56,5845,41,1.0,False,Summer
2017-07-28,18,1,301.5,64,60,4447,7,1.0,False,Summer
2017-07-28,19,1,165.2,62,64,2245,19,1.0,False,Summer
2017-07-28,20,0,61.8,61,69,994,39,1.0,False,Summer
2017-07-28,21,0,7.6,59,75,248,59,1.0,False,Summer
2017-07-28,22,0,-6.3,58,81,2,60,-1.0,True,Summer
2017-07-28,23,0,-7.1,57,84,0,60,-1.0,False,Summer
2017-07-29,0,0,-7.0,57,88,0,60,-1.0,False,Summer
2017-07-29,1,0,-7.0,55,94,0,60,-1.0,False,Summer
2017-07-29,2,0,-6.8,56,92,0,60,-1.0,False,Summer
2017-07-29,3,0,-6.8,55,95,0,60,-1.0,False,Summer
2017-07-29,4,0,-4.6,55,96,0,60,-1.0,False,Summer
2017-07-29,5,1,17.5,55,96,0,59,1.0,True,Summer
2017-07-29,6,1,94.6,56,92,114,50,1.0,False,Summer
2017-07-29,7,1,171.9,58,83,431,41,1.0,False,Summer
2017-07-29,8,1,276.4,60,81,711,14,1.0,False,Summer
2017-07-29,9,1,302.2,60,80,1015,26,1.0,False,Summer
2017-07-29,10,1,259.5,62,70,954,41,1.0,False,Summer
2017-07-29,11,1,271.5,62,73,1685,48,1.0,False,Summer
2017-07-29,12,1,372.8,62,71,1176,54,1.0,False,Summer
2017-07-29,13,1,499.1,66,59,1166,43,1.0,False,Summer
2017-07-29,14,1,271.0,65,65,1734,59,1.0,False,Summer
2017-07-29,15,1,544.8,67,55,1474,4,1.0,False,Summer
2017-07-29,16,1,405.4,69,49,4620,23,1.0,False,Summer
2017-07-29,17,1,213.9,65,63,3393,51,1.0,False,Summer
2017-07-29,18,1,97.8,64,63,992,60,1.0,False,Summer
2017-07-29,19,1,41.2,62,70,401,60,1.0,False,Summer
2017-07-29,20,0,9.6,61,77,183,60,1.0,False,Summer
2017-07-29,21,0,-3.8,58,84,24,60,-1.0,True,Summer
2017-07-29,22,0,-6.3,57,89,0,60,-1.0,False,Summer
2017-07-29,23,0,-5.9,57,90,0,60,-1.0,False,Summer
2017-07-30,0,0,-6.0,58,91,0,60,-1.0,False,Summer
2017-07-30,1,0,-6.2,58,92,0,60,-1.0,False,Summer
2017-07-30,2,0,-6.8,57,93,0,60,-1.0,False,Summer
2017-07-30,3,0,-6.2,58,90,0,60,-1.0,False,Summer
2017-07-30,4,0,-5.6,57,89,0,60,-1.0,False,Summer
2017-07-30,5,1,4.5,58,92,0,60,1.0,True,Summer
2017-07-30,6,1,23.0,59,89,35,60,1.0,False,Summer
2017-07-30,7,1,22.4,59,91,310,60,1.0,False,Summer
2017-07-30,8,1,42.4,59,90,459,60,1.0,False,Summer
2017-07-30,9,1,136.1,60,83,644,60,1.0,False,Summer
2017-07-30,10,1,266.3,63,78,1076,55,1.0,False,Summer
2017-07-30,11,1,356.5,65,69,2798,49,1.0,False,Summer
2017-07-30,12,1,440.0,66,57,3086,49,1.0,False,Summer
2017-07-30,13,1,534.6,66,60,4000,36,1.0,False,Summer
2017-07-30,14,1,331.5,65,59,3338,60,1.0,False,Summer
2017-07-30,15,1,249.1,64,66,2956,59,1.0,False,Summer
2017-07-30,16,1,150.7,64,65,1372,60,1.0,False,Summer
2017-07-30,17,1,70.9,63,67,1356,60,1.0,False,Summer
2017-07-30,18,1,61.8,60,94,351,60,1.0,False,Summer
2017-07-30,19,1,14.3,59,93,411,60,1.0,False,Summer
2017-07-30,20,0,1.4,59,90,91,60,1.0,False,Summer
2017-07-30,21,0,-2.5,59,96,12,60,-1.0,True,Summer
2017-07-30,22,0,-4.1,59,95,0,60,-1.0,False,Summer
2017-07-30,23,0,-4.8,59,99,0,60,-1.0,False,Summer
2017-07-31,0,0,-5.7,59,100,0,60,-1.0,False,Summer
2017-07-31,1,0,-6.2,59,98,0,60,-1.0,False,Summer
2017-07-31,2,0,-5.3,58,98,0,60,-1.0,False,Summer
2017-07-31,3,0,-5.0,57,94,0,60,-1.0,False,Summer
2017-07-31,4,0,-5.1,56,94,0,60,-1.0,False,Summer
2017-07-31,5,1,-0.2,56,94,0,60,-1.0,False,Summer
2017-07-31,6,1,18.3,56,92,0,60,1.0,True,Summer
2017-07-31,7,1,84.4,57,85,22,60,1.0,False,Summer
2017-07-31,8,1,266.2,61,76,217,33,1.0,False,Summer
2017-07-31,9,1,446.2,63,71,730,8,1.0,False,Summer
2017-07-31,10,1,628.5,64,65,2562,0,1.0,False,Summer
2017-07-31,11,1,665.3,66,59,3767,4,1.0,False,Summer
2017-07-31,12,1,645.5,67,56,5274,25,1.0,False,Summer
2017-07-31,13,1,613.4,67,54,6953,23,1.0,False,Summer
2017-07-31,14,1,684.8,69,55,7170,17,1.0,False,Summer
2017-07-31,15,1,286.3,65,65,4708,39,1.0,False,Summer
2017-07-31,16,1,87.4,59,92,2918,60,1.0,False,Summer
2017-07-31,17,1,183.2,61,84,1462,57,1.0,False,Summer
2017-07-31,18,1,72.2,59,82,3619,60,1.0,False,Summer
2017-07-31,19,1,115.6,60,86,1293,46,1.0,False,Summer
2017-07-31,20,0,18.1,61,91,758,60,1.0,False,Summer
2017-07-31,21,0,-1.6,59,82,173,60,-1.0,True,Summer
2017-07-31,22,0,-6.5,58,93,0,60,-1.0,False,Summer
2017-07-31,23,0,-6.2,58,95,0,60,-1.0,False,Summer
2017-08-01,0,0,-6.0,59,92,0,60,-1.0,False,Summer
2017-08-01,1,0,-6.0,58,90,0,60,-1.0,False,Summer
2017-08-01,2,0,-6.5,56,90,0,60,-1.0,False,Summer
2017-08-01,3,0,-6.6,56,91,0,60,-1.0,False,Summer
2017-08-01,4,0,-5.3,55,92,0,60,-1.0,False,Summer
2017-08-01,5,1,9.3,55,94,0,60,1.0,True,Summer
2017-08-01,6,1,35.9,55,93,140,60,1.0,False,Summer
2017-08-01,7,1,123.8,57,88,314,48,1.0,False,Summer
2017-08-01,8,1,156.4,58,84,518,59,1.0,False,Summer
2017-08-01,9,1,293.4,61,72,1277,32,1.0,False,Summer
2017-08-01,10,1,492.7,65,60,1772,13,1.0,False,Summer
2017-08-01,11,1,711.0,64,65,4445,5,1.0,False,Summer
2017-08-01,12,1,680.9,65,58,6147,12,1.0,False,Summer
2017-08-01,13,1,532.5,67,56,5934,39,1.0,False,Summer
2017-08-01,14,1,458.4,63,79,6985,38,1.0,False,Summer
2017-08-01,15,1,371.4,65,76,1844,45,1.0,False,Summer
2017-08-01,16,1,362.0,63,73,3412,37,1.0,False,Summer
2017-08-01,17,1,111.3,63,73,6453,60,1.0,False,Summer
2017-08-01,18,1,85.4,62,78,1315,60,1.0,False,Summer
2017-08-01,19,1,86.7,62,75,1245,60,1.0,False,Summer
2017-08-01,20,0,22.4,61,82,512,60,1.0,False,Summer
2017-08-01,21,0,-0.2,61,79,35,60,-1.0,True,Summer
2017-08-01,22,0,-6.6,60,88,0,60,-1.0,False,Summer
2017-08-01,23,0,-6.8,59,90,0,60,-1.0,False,Summer
2017-08-02,0,0,-6.8,59,91,0,60,-1.0,False,Summer
2017-08-02,1,0,-7.3,57,95,0,60,-1.0,False,Summer
2017-08-02,2,0,-8.2,55,98,0,60,-1.0,False,Summer
2017-08-02,3,0,-8.1,54,98,0,60,-1.0,False,Summer
2017-08-02,4,0,-6.5,53,100,0,60,-1.0,False,Summer
2017-08-02,5,1,-4.0,56,100,0,60,-1.0,False,Summer
2017-08-02,6,1,1.8,55,100,0,60,1.0,True,Summer
2017-08-02,7,1,34.6,56,99,0,60,1.0,False,Summer
2017-08-02,8,1,26.8,56,96,449,60,1.0,False,Summer
2017-08-02,9,1,250.6,59,91,561,48,1.0,False,Summer
2017-08-02,10,1,293.7,61,82,1760,51,1.0,False,Summer
2017-08-02,11,1,425.2,61,78,3703,34,1.0,False,Summer
2017-08-02,12,1,78.4,59,91,5119,60,1.0,False,Summer
2017-08-02,13,1,593.8,68,56,742,19,1.0,False,Summer
2017-08-02,14,1,804.8,67,58,3705,0,1.0,False,Summer
2017-08-02,15,1,379.5,66,62,7311,38,1.0,False,Summer
2017-08-02,16,1,375.2,64,63,5944,19,1.0,False,Summer
2017-08-02,17,1,393.3,66,58,3950,11,1.0,False,Summer
2017-08-02,18,1,312.6,65,63,4537,6,1.0,False,Summer
2017-08-02,19,1,200.7,63,64,2907,0,1.0,False,Summer
2017-08-02,20,0,62.4,62,71,1138,21,1.0,False,Summer
2017-08-02,21,0,5.7,59,75,157,47,1.0,False,Summer
2017-08-02,22,0,-7.6,58,81,0,60,-1.0,True,Summer
2017-08-02,23,0,-8.2,55,91,0,60,-1.0,False,Summer
